cod_cliente;qtd_comprada;ativo;data_compra
38;67;VALE3.SA;2022-05-06
1147;34;HGBS11.SA;2022-06-08
2302;26;BBDC4.SA;2022-11-11
1146;9;ITUB4.SA;2022-06-17
3518;39;MGLU3.SA;2022-08-13
4162;53;VINO11.SA;2022-05-06
3187;56;IRDM11.SA;2022-10-14
4438;19;IRDM11.SA;2022-02-20
3846;27;VALE3.SA;2022-04-23
258;45;VINO11.SA;2022-12-16
50;62;VINO11.SA;2022-04-27
4065;76;ITUB4.SA;2022-07-17
4108;86;FLRY3.SA;2022-08-19
3129;31;MGLU3.SA;2022-08-07
2751;78;BBDC4.SA;2022-06-15
4255;70;RBVA11.SA;2022-06-24
2247;56;ITUB4.SA;2022-06-19
899;93;IRDM11.SA;2022-08-26
3044;12;RBVA11.SA;2022-05-31
1619;44;RBVA11.SA;2022-09-08
4593;17;RBVA11.SA;2022-05-31
883;92;HGLG11.SA;2022-06-09
1986;5;B3SA3.SA;2022-03-25
839;40;VINO11.SA;2022-04-21
3877;51;MGLU3.SA;2022-02-15
4548;75;RBVA11.SA;2022-05-10
4884;35;ITUB4.SA;2022-10-12
1428;64;RBVA11.SA;2022-09-15
477;48;RBVA11.SA;2022-12-17
1596;24;MGLU3.SA;2022-03-25
1592;87;MGLU3.SA;2022-02-09
745;22;HGBS11.SA;2022-10-23
1457;63;HGLG11.SA;2022-06-11
1863;93;IRDM11.SA;2022-01-16
2176;29;MGLU3.SA;2022-08-13
3993;78;IRDM11.SA;2022-02-17
4463;67;B3SA3.SA;2022-01-11
4823;63;ITUB4.SA;2022-07-25
3877;21;VALE3.SA;2022-02-25
3751;77;MGLU3.SA;2022-07-27
644;48;IRDM11.SA;2022-03-21
3823;35;HGLG11.SA;2022-08-17
885;7;VINO11.SA;2022-04-29
1984;39;HGBS11.SA;2022-11-17
1896;20;FLRY3.SA;2022-12-30
3296;76;VALE3.SA;2022-03-23
3624;52;VINO11.SA;2022-12-20
2883;100;FLRY3.SA;2022-12-27
1908;100;ITUB4.SA;2022-01-19
3976;57;ITUB4.SA;2022-06-19
4589;38;B3SA3.SA;2022-03-25
3687;23;VINO11.SA;2022-01-13
4242;76;BBDC4.SA;2022-01-09
842;22;RBVA11.SA;2022-09-26
3395;78;B3SA3.SA;2022-08-08
3123;32;B3SA3.SA;2022-05-20
37;71;HGBS11.SA;2022-07-12
2834;3;FLRY3.SA;2022-12-02
4854;23;VINO11.SA;2022-01-30
1321;17;MGLU3.SA;2022-02-07
1289;95;VINO11.SA;2022-01-04
3935;65;HGLG11.SA;2022-03-13
2948;49;B3SA3.SA;2022-02-23
214;66;IRDM11.SA;2022-11-09
136;63;RBVA11.SA;2022-06-23
4199;76;HGBS11.SA;2022-04-04
795;63;VINO11.SA;2022-12-14
2094;23;VINO11.SA;2022-08-17
3702;46;VINO11.SA;2022-06-22
3089;15;B3SA3.SA;2022-09-09
4575;72;MGLU3.SA;2022-08-14
2340;31;PETR4.SA;2022-04-01
597;69;HGLG11.SA;2022-10-09
4054;14;VINO11.SA;2022-02-06
11;86;ITUB4.SA;2022-09-26
3059;28;RBVA11.SA;2022-01-15
1982;51;BBDC4.SA;2022-11-12
2525;88;BBDC4.SA;2022-09-24
2517;95;HGLG11.SA;2022-09-16
2138;50;B3SA3.SA;2022-08-29
3918;93;HGLG11.SA;2022-08-30
4215;16;VALE3.SA;2022-10-15
3813;36;MGLU3.SA;2022-08-10
4248;37;IRDM11.SA;2022-02-17
2953;84;FLRY3.SA;2022-02-12
815;80;RBVA11.SA;2022-03-15
2125;7;BBDC4.SA;2022-04-09
4884;53;HGBS11.SA;2022-07-13
3403;8;B3SA3.SA;2022-10-11
4084;16;VALE3.SA;2022-07-07
2153;84;VINO11.SA;2022-06-27
754;6;ITUB4.SA;2022-12-16
1826;64;RBVA11.SA;2022-10-12
4339;9;FLRY3.SA;2022-03-02
968;25;VINO11.SA;2022-01-30
362;97;HGLG11.SA;2022-08-12
657;84;BBDC4.SA;2022-12-01
1197;67;RBVA11.SA;2022-02-20
1430;33;HGLG11.SA;2022-02-10
4587;57;B3SA3.SA;2022-12-22
163;49;FLRY3.SA;2022-08-01
3062;99;HGBS11.SA;2022-04-08
1707;73;ITUB4.SA;2022-02-09
3802;6;VALE3.SA;2022-08-01
329;28;PETR4.SA;2022-12-05
2464;6;RBVA11.SA;2022-08-25
1777;95;VALE3.SA;2022-02-22
834;15;VALE3.SA;2022-08-27
891;87;HGLG11.SA;2022-05-17
2232;97;RBVA11.SA;2022-02-16
4178;10;VALE3.SA;2022-05-08
4034;61;RBVA11.SA;2022-08-29
2695;73;MGLU3.SA;2022-07-13
3492;31;MGLU3.SA;2022-07-23
1819;34;IRDM11.SA;2022-05-31
2622;46;HGLG11.SA;2022-07-21
3221;98;HGBS11.SA;2022-02-17
4286;25;HGLG11.SA;2022-12-05
3280;41;VINO11.SA;2022-05-16
4359;35;RBVA11.SA;2022-09-19
4201;7;B3SA3.SA;2022-02-18
3848;34;PETR4.SA;2022-09-09
3708;88;IRDM11.SA;2022-05-07
1315;21;HGLG11.SA;2022-05-05
4876;79;FLRY3.SA;2022-06-03
880;7;MGLU3.SA;2022-12-05
716;98;ITUB4.SA;2022-08-15
2277;42;FLRY3.SA;2022-10-19
4972;90;VINO11.SA;2022-05-06
1140;8;B3SA3.SA;2022-11-25
823;100;PETR4.SA;2022-11-09
902;3;RBVA11.SA;2022-05-25
3075;1;ITUB4.SA;2022-04-06
3867;56;IRDM11.SA;2022-06-12
4545;32;RBVA11.SA;2022-11-03
2544;50;PETR4.SA;2022-06-13
3769;4;HGBS11.SA;2022-03-25
1473;14;VALE3.SA;2022-11-28
1835;13;VINO11.SA;2022-12-13
1931;4;PETR4.SA;2022-08-02
3805;23;HGBS11.SA;2022-09-26
2266;10;IRDM11.SA;2022-07-03
3075;46;RBVA11.SA;2022-05-16
281;69;PETR4.SA;2022-07-30
1163;19;VALE3.SA;2022-10-12
3632;38;IRDM11.SA;2022-12-18
2221;15;VINO11.SA;2022-11-23
406;50;IRDM11.SA;2022-03-27
3883;41;B3SA3.SA;2022-01-28
2783;88;PETR4.SA;2022-09-08
2483;16;BBDC4.SA;2022-11-29
312;34;HGBS11.SA;2022-12-07
4180;42;B3SA3.SA;2022-09-24
1315;50;FLRY3.SA;2022-10-07
2603;83;MGLU3.SA;2022-08-06
4385;50;PETR4.SA;2022-02-18
3790;77;RBVA11.SA;2022-12-09
2193;41;ITUB4.SA;2022-12-09
1816;99;HGLG11.SA;2022-08-02
1490;61;PETR4.SA;2022-06-23
3824;94;HGLG11.SA;2022-09-10
4257;32;PETR4.SA;2022-11-12
4778;27;VINO11.SA;2022-12-18
2898;18;BBDC4.SA;2022-09-20
1548;39;VINO11.SA;2022-06-03
1242;95;VINO11.SA;2022-10-19
4719;54;FLRY3.SA;2022-03-23
2240;99;PETR4.SA;2022-06-22
3526;29;FLRY3.SA;2022-05-04
3653;36;FLRY3.SA;2022-03-10
1558;68;BBDC4.SA;2022-04-05
3186;44;B3SA3.SA;2022-12-23
4676;37;IRDM11.SA;2022-02-01
2483;8;BBDC4.SA;2022-06-20
2638;69;HGBS11.SA;2022-08-21
442;3;ITUB4.SA;2022-03-17
3522;95;MGLU3.SA;2022-12-03
3715;66;PETR4.SA;2022-05-04
1348;29;HGLG11.SA;2022-02-17
4219;15;IRDM11.SA;2022-08-23
1211;69;VALE3.SA;2022-12-12
3488;7;FLRY3.SA;2022-07-14
2820;66;PETR4.SA;2022-10-19
1965;99;IRDM11.SA;2022-09-20
4802;1;IRDM11.SA;2022-02-06
451;57;HGLG11.SA;2022-03-20
86;38;HGLG11.SA;2022-09-18
433;98;RBVA11.SA;2022-12-23
2116;25;ITUB4.SA;2022-05-15
2239;10;ITUB4.SA;2022-11-27
740;65;MGLU3.SA;2022-07-22
3789;58;VINO11.SA;2022-08-24
4042;16;HGLG11.SA;2022-08-15
4921;69;MGLU3.SA;2022-01-24
2940;65;IRDM11.SA;2022-06-01
3486;54;B3SA3.SA;2022-06-16
4507;97;ITUB4.SA;2022-08-16
4420;90;RBVA11.SA;2022-01-06
3509;59;ITUB4.SA;2022-04-18
2650;84;ITUB4.SA;2022-01-28
3055;60;MGLU3.SA;2022-09-11
3283;11;BBDC4.SA;2022-10-17
3537;4;HGBS11.SA;2022-12-03
1410;23;HGBS11.SA;2022-06-10
2282;100;ITUB4.SA;2022-08-26
186;65;BBDC4.SA;2022-04-01
127;54;IRDM11.SA;2022-07-02
3785;41;HGBS11.SA;2022-09-30
4521;74;B3SA3.SA;2022-11-04
4680;36;ITUB4.SA;2022-12-17
2063;55;FLRY3.SA;2022-05-03
1304;3;ITUB4.SA;2022-03-25
2506;15;RBVA11.SA;2022-07-09
3261;50;VINO11.SA;2022-05-20
1941;13;HGLG11.SA;2022-01-10
4355;38;PETR4.SA;2022-08-01
4633;49;BBDC4.SA;2022-06-22
2851;38;IRDM11.SA;2022-07-16
67;56;HGBS11.SA;2022-02-25
4767;28;MGLU3.SA;2022-12-03
1532;40;FLRY3.SA;2022-09-27
2659;77;VINO11.SA;2022-09-18
4946;87;IRDM11.SA;2022-05-30
831;9;IRDM11.SA;2022-02-05
3546;66;PETR4.SA;2022-04-18
2624;74;IRDM11.SA;2022-01-13
2994;23;B3SA3.SA;2022-05-23
4946;51;PETR4.SA;2022-07-17
3041;74;ITUB4.SA;2022-06-30
847;63;IRDM11.SA;2022-06-29
3001;12;B3SA3.SA;2022-11-09
2052;4;RBVA11.SA;2022-04-16
688;19;HGBS11.SA;2022-05-30
2019;19;IRDM11.SA;2022-09-25
2196;26;MGLU3.SA;2022-10-13
1893;25;PETR4.SA;2022-06-03
699;51;B3SA3.SA;2022-12-23
4022;100;VINO11.SA;2022-02-18
1768;46;RBVA11.SA;2022-07-27
858;12;HGLG11.SA;2022-03-27
1183;69;HGBS11.SA;2022-10-09
1960;42;PETR4.SA;2022-06-08
3859;31;FLRY3.SA;2022-01-30
1556;7;B3SA3.SA;2022-12-28
2475;62;BBDC4.SA;2022-09-02
4726;74;B3SA3.SA;2022-11-20
3813;14;VALE3.SA;2022-02-02
88;65;VINO11.SA;2022-02-07
3924;79;B3SA3.SA;2022-01-30
1347;68;HGLG11.SA;2022-02-18
2721;19;HGBS11.SA;2022-01-30
2482;53;HGLG11.SA;2022-05-05
2914;66;VINO11.SA;2022-06-12
4114;2;RBVA11.SA;2022-09-30
3317;5;ITUB4.SA;2022-08-08
1077;53;ITUB4.SA;2022-03-28
2266;3;PETR4.SA;2022-04-27
434;65;HGLG11.SA;2022-05-20
2669;9;BBDC4.SA;2022-02-09
3646;10;ITUB4.SA;2022-07-10
4762;18;VALE3.SA;2022-02-20
2663;10;HGBS11.SA;2022-10-09
4845;3;VINO11.SA;2022-12-11
2004;68;MGLU3.SA;2022-11-14
408;60;MGLU3.SA;2022-11-26
2402;10;RBVA11.SA;2022-12-03
1585;86;BBDC4.SA;2022-02-18
940;84;HGLG11.SA;2022-05-04
4270;56;VINO11.SA;2022-09-15
2223;61;HGBS11.SA;2022-08-24
938;60;BBDC4.SA;2022-09-15
4718;71;RBVA11.SA;2022-06-24
1285;72;VINO11.SA;2022-07-08
883;36;VINO11.SA;2022-08-14
1945;41;RBVA11.SA;2022-12-05
3501;98;VALE3.SA;2022-07-13
4912;5;ITUB4.SA;2022-03-02
2308;92;RBVA11.SA;2022-07-09
543;52;ITUB4.SA;2022-01-14
340;2;PETR4.SA;2022-10-15
653;9;B3SA3.SA;2022-05-13
3721;54;HGBS11.SA;2022-09-03
4841;55;IRDM11.SA;2022-12-10
1599;31;VALE3.SA;2022-04-29
2669;79;RBVA11.SA;2022-09-14
2571;23;B3SA3.SA;2022-10-25
3140;39;RBVA11.SA;2022-06-30
11;90;VINO11.SA;2022-07-10
22;64;BBDC4.SA;2022-07-09
175;85;BBDC4.SA;2022-11-08
1744;31;HGBS11.SA;2022-12-12
838;8;VALE3.SA;2022-09-11
320;39;FLRY3.SA;2022-05-28
714;41;B3SA3.SA;2022-11-28
2221;46;IRDM11.SA;2022-04-25
4125;94;VALE3.SA;2022-10-15
483;86;PETR4.SA;2022-02-21
4700;47;IRDM11.SA;2022-06-25
3982;55;PETR4.SA;2022-03-04
1921;66;VALE3.SA;2022-03-31
578;50;PETR4.SA;2022-02-16
848;65;IRDM11.SA;2022-10-06
4096;63;BBDC4.SA;2022-02-07
4715;52;MGLU3.SA;2022-12-29
212;90;VINO11.SA;2022-03-07
84;42;BBDC4.SA;2022-04-27
717;54;B3SA3.SA;2022-09-21
1921;53;HGBS11.SA;2022-08-26
4800;47;B3SA3.SA;2022-06-24
4849;90;VALE3.SA;2022-02-27
3572;51;PETR4.SA;2022-06-18
3664;48;IRDM11.SA;2022-11-26
75;45;VINO11.SA;2022-09-15
3096;96;PETR4.SA;2022-02-25
1236;18;PETR4.SA;2022-07-22
86;91;HGBS11.SA;2022-09-29
205;60;ITUB4.SA;2022-01-26
3691;2;B3SA3.SA;2022-12-11
151;21;BBDC4.SA;2022-12-22
1905;58;FLRY3.SA;2022-10-10
4337;21;MGLU3.SA;2022-07-04
1256;82;RBVA11.SA;2022-10-27
4428;48;IRDM11.SA;2022-12-10
3311;69;VALE3.SA;2022-06-30
4223;21;B3SA3.SA;2022-08-04
1276;10;PETR4.SA;2022-06-29
1217;14;ITUB4.SA;2022-10-17
3399;14;HGBS11.SA;2022-03-17
1822;17;RBVA11.SA;2022-06-13
3084;20;HGBS11.SA;2022-04-22
3048;63;VALE3.SA;2022-11-11
4696;67;RBVA11.SA;2022-08-16
2631;69;B3SA3.SA;2022-12-15
1010;24;PETR4.SA;2022-03-02
1007;77;RBVA11.SA;2022-05-07
2856;70;FLRY3.SA;2022-06-04
3118;97;PETR4.SA;2022-04-21
4824;28;PETR4.SA;2022-07-13
1654;7;BBDC4.SA;2022-06-23
248;61;MGLU3.SA;2022-01-13
982;62;VALE3.SA;2022-03-02
2390;50;HGBS11.SA;2022-12-19
516;24;HGLG11.SA;2022-07-16
3859;14;HGLG11.SA;2022-09-22
1822;41;BBDC4.SA;2022-09-27
484;51;ITUB4.SA;2022-04-13
3721;31;FLRY3.SA;2022-06-03
3846;92;VINO11.SA;2022-07-24
4778;21;RBVA11.SA;2022-01-04
184;47;ITUB4.SA;2022-05-13
3885;92;IRDM11.SA;2022-11-27
4623;49;B3SA3.SA;2022-12-06
1618;87;HGLG11.SA;2022-12-18
4862;71;PETR4.SA;2022-04-03
4117;77;MGLU3.SA;2022-06-22
3025;78;VALE3.SA;2022-04-29
4594;62;FLRY3.SA;2022-10-13
3896;66;B3SA3.SA;2022-12-06
1526;93;HGLG11.SA;2022-09-06
1984;80;VINO11.SA;2022-01-30
4635;56;FLRY3.SA;2022-05-28
2640;71;RBVA11.SA;2022-07-28
2368;87;VINO11.SA;2022-04-24
4231;45;ITUB4.SA;2022-03-12
3633;14;HGBS11.SA;2022-11-14
1536;16;BBDC4.SA;2022-12-10
625;65;BBDC4.SA;2022-08-20
4195;84;VALE3.SA;2022-07-11
2470;19;BBDC4.SA;2022-01-23
513;100;BBDC4.SA;2022-06-28
3705;13;RBVA11.SA;2022-04-27
3489;6;ITUB4.SA;2022-04-21
910;93;MGLU3.SA;2022-08-31
1339;20;B3SA3.SA;2022-01-19
3006;18;VINO11.SA;2022-06-02
1235;81;FLRY3.SA;2022-01-21
3127;22;IRDM11.SA;2022-03-09
3833;100;HGBS11.SA;2022-11-23
1166;33;RBVA11.SA;2022-08-31
2366;15;HGBS11.SA;2022-05-03
2059;93;BBDC4.SA;2022-02-25
4181;72;HGLG11.SA;2022-04-11
350;46;RBVA11.SA;2022-01-17
813;42;IRDM11.SA;2022-04-03
3711;61;RBVA11.SA;2022-09-05
2918;6;IRDM11.SA;2022-09-08
4644;58;B3SA3.SA;2022-09-20
354;71;HGLG11.SA;2022-02-13
3144;91;MGLU3.SA;2022-10-11
1563;53;VALE3.SA;2022-07-20
3528;64;HGLG11.SA;2022-05-15
38;44;PETR4.SA;2022-02-01
1060;14;MGLU3.SA;2022-02-14
606;34;VALE3.SA;2022-06-05
706;5;BBDC4.SA;2022-11-09
105;92;IRDM11.SA;2022-05-29
1629;16;B3SA3.SA;2022-07-17
2751;81;RBVA11.SA;2022-09-10
2607;50;RBVA11.SA;2022-11-28
1157;16;FLRY3.SA;2022-08-08
2348;99;BBDC4.SA;2022-10-19
3503;29;VALE3.SA;2022-09-20
3796;55;ITUB4.SA;2022-07-26
1204;60;HGLG11.SA;2022-06-10
1574;59;VALE3.SA;2022-09-03
3557;32;HGLG11.SA;2022-04-08
4944;39;MGLU3.SA;2022-02-24
4792;61;VINO11.SA;2022-12-23
4267;28;BBDC4.SA;2022-06-25
457;87;B3SA3.SA;2022-10-24
346;53;MGLU3.SA;2022-12-04
1625;49;HGLG11.SA;2022-08-02
4012;31;BBDC4.SA;2022-05-04
2730;52;IRDM11.SA;2022-05-06
693;13;PETR4.SA;2022-01-17
1906;79;MGLU3.SA;2022-05-27
2301;40;HGLG11.SA;2022-10-16
3215;29;ITUB4.SA;2022-06-08
3921;79;PETR4.SA;2022-03-08
1019;99;B3SA3.SA;2022-03-01
2494;35;MGLU3.SA;2022-06-05
4097;84;B3SA3.SA;2022-08-16
1965;97;BBDC4.SA;2022-02-16
2556;25;HGBS11.SA;2022-06-28
2205;99;MGLU3.SA;2022-09-10
4650;59;ITUB4.SA;2022-05-17
3663;27;FLRY3.SA;2022-10-05
3967;68;B3SA3.SA;2022-03-20
752;48;HGLG11.SA;2022-07-17
3169;25;B3SA3.SA;2022-10-14
1509;58;VALE3.SA;2022-06-05
4031;85;MGLU3.SA;2022-05-28
4268;40;PETR4.SA;2022-02-05
4;24;VALE3.SA;2022-05-18
4407;52;VALE3.SA;2022-01-29
2204;88;VINO11.SA;2022-10-07
1715;47;HGBS11.SA;2022-01-13
3183;85;PETR4.SA;2022-10-21
2548;25;HGBS11.SA;2022-06-19
4867;92;HGLG11.SA;2022-10-26
3206;85;HGBS11.SA;2022-07-26
3368;51;IRDM11.SA;2022-03-11
1139;26;HGLG11.SA;2022-12-14
310;81;FLRY3.SA;2022-12-13
1425;82;PETR4.SA;2022-11-05
4412;77;PETR4.SA;2022-05-05
1317;54;RBVA11.SA;2022-09-15
4051;67;ITUB4.SA;2022-01-15
976;86;VINO11.SA;2022-07-07
1730;67;RBVA11.SA;2022-05-28
3876;41;VINO11.SA;2022-08-21
4382;55;FLRY3.SA;2022-07-05
114;79;HGBS11.SA;2022-09-03
2449;21;PETR4.SA;2022-02-14
1657;26;B3SA3.SA;2022-11-06
1363;76;VALE3.SA;2022-09-28
2957;31;BBDC4.SA;2022-10-18
1590;87;HGLG11.SA;2022-12-22
4387;25;B3SA3.SA;2022-02-12
3265;88;PETR4.SA;2022-09-26
2787;33;HGLG11.SA;2022-11-12
2569;52;BBDC4.SA;2022-07-30
3752;75;IRDM11.SA;2022-10-09
4477;92;MGLU3.SA;2022-07-18
759;90;BBDC4.SA;2022-01-25
1450;90;RBVA11.SA;2022-09-19
2355;12;VALE3.SA;2022-10-19
4131;59;MGLU3.SA;2022-11-25
4258;45;PETR4.SA;2022-08-06
1789;44;HGBS11.SA;2022-09-11
3215;45;FLRY3.SA;2022-09-07
2445;77;ITUB4.SA;2022-04-12
3115;67;IRDM11.SA;2022-06-04
2830;36;VALE3.SA;2022-08-25
4828;18;RBVA11.SA;2022-09-18
3851;27;FLRY3.SA;2022-09-06
3825;39;ITUB4.SA;2022-03-20
1726;58;MGLU3.SA;2022-11-13
2291;32;MGLU3.SA;2022-06-16
2247;49;VINO11.SA;2022-08-25
4174;7;FLRY3.SA;2022-10-19
3688;12;MGLU3.SA;2022-11-09
4677;25;B3SA3.SA;2022-09-13
353;53;RBVA11.SA;2022-08-14
2055;64;B3SA3.SA;2022-02-19
2284;28;ITUB4.SA;2022-03-09
3837;12;HGBS11.SA;2022-08-14
1358;1;PETR4.SA;2022-08-24
4103;46;BBDC4.SA;2022-05-22
4702;56;BBDC4.SA;2022-10-10
923;3;PETR4.SA;2022-06-19
1340;83;IRDM11.SA;2022-06-08
324;57;BBDC4.SA;2022-09-18
3780;65;VINO11.SA;2022-10-22
769;57;MGLU3.SA;2022-10-28
176;90;RBVA11.SA;2022-12-22
2166;97;MGLU3.SA;2022-01-15
2979;66;PETR4.SA;2022-05-18
253;39;RBVA11.SA;2022-01-13
3661;45;VINO11.SA;2022-09-29
2066;68;VINO11.SA;2022-07-16
3847;24;VALE3.SA;2022-12-21
3582;78;HGBS11.SA;2022-02-05
1278;97;IRDM11.SA;2022-02-12
1703;61;B3SA3.SA;2022-06-03
3420;46;PETR4.SA;2022-04-08
936;74;FLRY3.SA;2022-10-06
3624;85;ITUB4.SA;2022-02-05
2053;36;FLRY3.SA;2022-06-12
189;30;ITUB4.SA;2022-08-24
4057;68;BBDC4.SA;2022-04-10
4249;20;ITUB4.SA;2022-07-04
1824;32;BBDC4.SA;2022-08-17
240;19;RBVA11.SA;2022-12-02
956;49;RBVA11.SA;2022-05-15
1367;14;FLRY3.SA;2022-11-12
4305;24;BBDC4.SA;2022-11-09
3668;16;FLRY3.SA;2022-08-03
1438;88;RBVA11.SA;2022-10-26
3389;84;HGLG11.SA;2022-09-11
4660;85;RBVA11.SA;2022-03-01
4012;85;ITUB4.SA;2022-12-31
911;27;HGLG11.SA;2022-10-02
4662;12;B3SA3.SA;2022-04-16
2826;30;VALE3.SA;2022-05-18
2942;45;HGLG11.SA;2022-05-21
940;84;HGBS11.SA;2022-11-15
1518;70;BBDC4.SA;2022-09-19
2317;64;PETR4.SA;2022-11-16
3211;32;VINO11.SA;2022-10-15
4051;25;RBVA11.SA;2022-11-24
2443;23;FLRY3.SA;2022-12-25
2626;9;PETR4.SA;2022-10-03
3849;79;RBVA11.SA;2022-10-18
2183;31;PETR4.SA;2022-02-18
1969;90;HGLG11.SA;2022-12-05
1974;23;HGBS11.SA;2022-05-01
1668;61;PETR4.SA;2022-07-08
321;53;IRDM11.SA;2022-12-05
539;59;IRDM11.SA;2022-03-15
2249;73;MGLU3.SA;2022-09-14
304;16;BBDC4.SA;2022-01-30
560;58;ITUB4.SA;2022-05-14
164;24;BBDC4.SA;2022-10-16
2529;44;VINO11.SA;2022-12-13
4117;58;HGBS11.SA;2022-02-13
2778;30;FLRY3.SA;2022-11-08
3405;30;B3SA3.SA;2022-08-23
317;4;B3SA3.SA;2022-09-20
3018;59;MGLU3.SA;2022-10-21
3903;6;B3SA3.SA;2022-05-09
1699;94;IRDM11.SA;2022-03-11
790;78;VALE3.SA;2022-03-14
2296;45;HGLG11.SA;2022-11-05
2646;8;VALE3.SA;2022-11-02
4444;50;BBDC4.SA;2022-08-16
1166;12;ITUB4.SA;2022-10-20
4580;58;PETR4.SA;2022-05-08
1825;18;PETR4.SA;2022-01-03
3930;78;MGLU3.SA;2022-12-07
2761;65;FLRY3.SA;2022-09-25
1968;69;PETR4.SA;2022-12-03
3477;10;BBDC4.SA;2022-01-22
3886;69;PETR4.SA;2022-05-18
72;19;ITUB4.SA;2022-10-30
1105;17;VINO11.SA;2022-03-24
3944;63;BBDC4.SA;2022-04-14
4092;87;VINO11.SA;2022-03-01
471;85;HGBS11.SA;2022-05-15
4101;29;IRDM11.SA;2022-12-05
625;12;MGLU3.SA;2022-08-03
3074;53;IRDM11.SA;2022-11-24
2946;94;VALE3.SA;2022-10-27
1136;50;B3SA3.SA;2022-03-24
4183;73;RBVA11.SA;2022-01-30
350;52;VINO11.SA;2022-05-02
4765;9;FLRY3.SA;2022-05-24
2274;47;VINO11.SA;2022-02-17
3280;89;VALE3.SA;2022-10-12
3312;26;RBVA11.SA;2022-03-17
4323;38;IRDM11.SA;2022-10-24
3256;7;RBVA11.SA;2022-12-11
751;90;HGBS11.SA;2022-03-21
4306;86;VINO11.SA;2022-12-17
3574;52;HGLG11.SA;2022-09-22
1950;18;HGBS11.SA;2022-10-29
975;51;HGLG11.SA;2022-06-18
3947;8;VALE3.SA;2022-07-11
675;62;PETR4.SA;2022-03-21
3902;80;PETR4.SA;2022-10-30
4159;6;B3SA3.SA;2022-11-22
4445;91;B3SA3.SA;2022-04-27
570;70;MGLU3.SA;2022-10-28
2149;69;B3SA3.SA;2022-11-30
2780;95;HGLG11.SA;2022-12-07
2855;64;ITUB4.SA;2022-10-16
4981;17;ITUB4.SA;2022-10-07
3533;3;PETR4.SA;2022-12-03
72;99;VINO11.SA;2022-01-25
4262;19;PETR4.SA;2022-01-05
3545;89;HGLG11.SA;2022-11-10
2105;94;RBVA11.SA;2022-11-23
3757;3;FLRY3.SA;2022-07-05
1098;80;IRDM11.SA;2022-08-02
2667;68;HGLG11.SA;2022-08-21
1478;60;HGLG11.SA;2022-08-13
1982;93;VINO11.SA;2022-02-08
4144;96;HGLG11.SA;2022-07-04
2675;12;MGLU3.SA;2022-05-11
4842;62;FLRY3.SA;2022-07-26
4700;7;B3SA3.SA;2022-03-09
440;78;BBDC4.SA;2022-02-21
3729;16;VALE3.SA;2022-09-11
3450;58;PETR4.SA;2022-06-15
2603;36;B3SA3.SA;2022-04-17
3318;36;VALE3.SA;2022-03-16
1846;21;PETR4.SA;2022-11-12
4429;78;PETR4.SA;2022-07-29
1636;86;BBDC4.SA;2022-03-06
4393;73;ITUB4.SA;2022-10-18
2318;51;HGBS11.SA;2022-09-07
2594;56;PETR4.SA;2022-02-16
1963;52;HGBS11.SA;2022-04-19
2007;8;PETR4.SA;2022-05-11
4009;72;VALE3.SA;2022-02-17
2442;2;B3SA3.SA;2022-12-29
2650;32;FLRY3.SA;2022-10-20
2261;84;VALE3.SA;2022-02-17
4385;77;FLRY3.SA;2022-10-04
4761;87;RBVA11.SA;2022-03-04
139;97;FLRY3.SA;2022-10-09
3102;9;HGBS11.SA;2022-11-01
1300;58;MGLU3.SA;2022-07-22
1553;1;VINO11.SA;2022-12-09
2838;86;MGLU3.SA;2022-01-06
4666;87;BBDC4.SA;2022-06-08
984;95;HGLG11.SA;2022-04-12
1228;20;HGBS11.SA;2022-12-25
3481;43;PETR4.SA;2022-09-19
434;92;B3SA3.SA;2022-11-16
2587;36;ITUB4.SA;2022-12-02
1725;28;HGLG11.SA;2022-04-16
4658;53;FLRY3.SA;2022-12-23
2666;36;HGLG11.SA;2022-05-06
543;84;MGLU3.SA;2022-08-02
4664;63;BBDC4.SA;2022-10-24
3142;28;PETR4.SA;2022-09-13
4451;24;B3SA3.SA;2022-02-09
3709;24;MGLU3.SA;2022-12-03
1317;25;VINO11.SA;2022-02-03
2976;67;IRDM11.SA;2022-11-14
1180;10;B3SA3.SA;2022-06-11
3030;78;IRDM11.SA;2022-09-30
1380;74;HGLG11.SA;2022-03-09
630;77;VALE3.SA;2022-11-10
852;12;HGLG11.SA;2022-11-25
753;35;HGLG11.SA;2022-09-24
2013;55;MGLU3.SA;2022-08-26
1348;55;FLRY3.SA;2022-01-23
2997;11;RBVA11.SA;2022-10-18
4386;71;PETR4.SA;2022-08-04
1391;71;FLRY3.SA;2022-06-08
1834;24;HGLG11.SA;2022-01-19
4027;59;IRDM11.SA;2022-09-25
2815;1;IRDM11.SA;2022-04-13
4279;64;B3SA3.SA;2022-06-11
95;42;VALE3.SA;2022-02-09
4455;12;ITUB4.SA;2022-11-03
4694;71;BBDC4.SA;2022-05-09
1107;92;MGLU3.SA;2022-08-29
3247;54;RBVA11.SA;2022-05-16
474;50;IRDM11.SA;2022-03-14
1909;33;PETR4.SA;2022-05-11
4226;99;B3SA3.SA;2022-09-11
2771;10;ITUB4.SA;2022-03-23
3577;5;ITUB4.SA;2022-12-17
776;15;B3SA3.SA;2022-05-31
435;22;VALE3.SA;2022-04-05
4917;2;IRDM11.SA;2022-08-07
3086;7;BBDC4.SA;2022-11-17
